date,open,high,low,close,volume,exchange
2024-03-07,166.5244,166.9934,166.2755,166.6105,1604005.0,AMS
2024-03-08,166.8402,167.5294,166.4382,166.6009,1736879.0,AMS
2024-03-11,166.2851,167.1465,165.907,167.1082,1725709.0,AMS
2024-03-12,167.3475,167.7639,166.6488,167.5102,1339398.0,AMS
2024-03-13,167.6347,168.3525,167.3092,167.7878,1325779.0,AMS
2024-03-14,167.6921,167.8835,165.5002,166.4669,3236582.0,AMS
2024-03-15,165.6534,166.8976,165.4763,166.3999,1995696.0,AMS
2024-03-18,166.8689,167.2617,166.1894,166.7541,1402398.0,AMS
2024-03-19,166.6297,167.6442,166.5531,167.5581,1343728.0,AMS
2024-03-20,167.3092,169.1182,167.1082,169.0321,1701663.0,AMS
2024-03-21,169.7047,170.6083,169.5393,170.1373,1351855.0,AMS
2024-03-22,170.2238,170.4401,169.1471,169.1855,1125174.0,AMS
2024-03-25,169.0798,169.7335,168.9548,168.9837,2038808.0,AMS
2024-03-26,169.349,169.4451,168.8587,168.8587,1180384.0,AMS
2024-03-27,169.9546,171.6369,169.8489,171.6369,2186819.0,AMS
2024-03-28,171.8292,172.6175,171.6945,172.1849,2190837.0,AMS
2024-04-01,172.3483,172.408,171.1929,171.3485,1813446.0,AMS
2024-04-02,170.6083,170.7333,169.8729,170.2719,2039775.0,AMS
2024-04-03,170.1949,170.8487,169.9258,170.4257,1423292.0,AMS
2024-04-04,171.4351,171.7723,168.4165,168.7529,1333361.0,AMS
2024-04-05,168.801,170.368,168.4453,169.9162,3505856.0,AMS
2024-04-08,170.2046,170.5603,169.8585,170.1757,1323928.0,AMS
2024-04-09,170.5506,170.8967,169.0702,170.4449,1516297.0,AMS
2024-04-10,168.3492,169.0029,167.2725,168.0127,1816337.0,AMS
2024-04-11,168.3972,168.599,166.7053,167.7724,1978278.0,AMS
2024-04-12,166.9072,167.234,164.7105,165.1864,1803727.0,AMS
2024-04-15,166.7149,167.1531,163.6002,164.0232,4558317.0,AMS
2024-04-16,164.2154,164.2154,162.7013,163.1387,3123643.0,AMS
2024-04-17,163.754,164.0424,162.3216,162.8503,1641497.0,AMS
2024-04-18,163.3598,164.1481,162.5812,163.0138,1232923.0,AMS
2024-04-19,163.2733,164.3981,163.1772,163.9559,4689109.0,AMS
2024-04-22,164.5519,166.2535,163.879,165.3306,1340364.0,AMS
2024-04-23,165.8497,167.1667,165.6671,166.9456,1765836.0,AMS
2024-04-24,166.5611,167.1187,166.0131,166.9072,1588221.0,AMS
2024-04-25,166.1573,166.8304,165.0662,166.5034,1129096.0,AMS
2024-04-26,165.9651,166.8692,165.744,166.3592,1773243.0,AMS
2024-04-29,166.7245,167.4071,166.4842,167.1283,1402763.0,AMS
